Country,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Created_At,Work_Mode,URL
GB,Class 1 Driver,Major Recruitment,"Middlesbrough, North Yorkshire",0.0,35880.0,35880.0,0,Logistics & Warehouse Jobs,Major Recruitment are looking for Class 1 Drivers in Middlesbrough on an ad-hoc basis. This vacancy would suit drivers looking for part-time hours. This is a nights vacancy with starts between 02:00 & 04:00. This is a trunk role only with no hand ball and no multi drop. Pay rate: £17.25 per hour (PAYE) Candidates must hold: CE licence. Digi Card. CPC Over 25 for insurance purposes. Please call 01325 468780 for more information. INDTW,2025-05-20T20:11:12Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044220?utm_medium=api&utm_source=25f3af84
GB,Production and Materials Planner,Major Talent,"Stockton-On-Tees, County Durham",40000.0,45000.0,45000.0,0,Manufacturing Jobs,"Production and Materials Planner Teesside Flavours and Fragrances Major Talent is partnered with a global player within the flavours and fragrance industry who have facilities throughout North America, Asia, and the UK. We are looking to speak with candidates for an open Production and Materials Planner position. As a Production and Materials Planner, you will be the key point of contact between production and supply chain to ensure that production schedule, material stock and inventory are eff…",2025-05-20T20:11:12Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044218?utm_medium=api&utm_source=25f3af84
GB,3.5T Driver,KD Recruitment,"Vauxhall, Birmingham",0.0,30875.0,30875.0,0,Logistics & Warehouse Jobs,"K&D Recruitment is looking for a 3.5-tonne driver for our client in Birmingham Do you have a clean, valid driving license? Can you work, drive, lift, and carry heavy, high-value items? Are you strong in time management and customer service As a Delivery Driver, your responsibilities will include loading, transporting, and delivering items to businesses safely and on time. This role requires you to ensure all clients receive the highest level of customer care. You will be delivering to customers…",2025-05-20T20:11:09Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044207?utm_medium=api&utm_source=25f3af84
GB,Class 2 Temp to Perm Days,Major Logistics,"Purfleet, Essex",33280.0,35360.0,35360.0,0,Logistics & Warehouse Jobs,"Major Recruitment are currently recruiting for an experienced Class 2 Driver in the Purfleet area. Duties & Requirements: Monday to Friday, with the occasional Saturday when required 6am starts 9-12 hour shifts Accrued holiday weekly while on agency Up to 4 drops a day Use of an electric pump truck London deliveries Daily Vehicle check Checking safety of loads Good communication with transport team and customers Completion of necessary paperwork Must have held Class 2 licence for over 12 months…",2025-05-20T20:11:09Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044212?utm_medium=api&utm_source=25f3af84
GB,Class 1 PM shifts,Major Logistics,"Droitwich, Worcestershire",35360.0,38480.0,38480.0,0,Logistics & Warehouse Jobs,Major Recruitment are looking for Class 1 Drivers to Work out of our National clients depot based in Droitwich You will need at least 12 months Class 1 experience with a valid CPC & digi card They are a 24/7 operation so shifts to suit (Adhoc or 5 shifts available including weekends) PAYE with accrued holiday Monday to Friday - £16.50 Saturday - £17 Sunday - £18 You Will be driving Curtainsiders and Trunking only Please call or text Sam 07385 474 698 for further details indsw,2025-05-20T20:11:08Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044206?utm_medium=api&utm_source=25f3af84
GB,HGV Class One driver Manchester,Major Industrial,"Manchester, Greater Manchester",32240.0,53040.0,53040.0,0,Logistics & Warehouse Jobs,"Major Recruitment have HGV Class One driver work available in Trafford Park- 1 year experience required. This is Ad hoc work but can lead to ongoing due to busy periods. Your Shift Pattern: Monday - Friday Weekend work available Start time between 0400-0800 days & 1630-2300 nights. Your Pay PAYE: Monday - Friday days £15.50ph, Overtime after 8 hours paid at £17ph Monday - Friday nights £17ph, Overtime after 8 hours paid at £19ph Saturday All hours £17ph Sunday all hours £17ph Bank holiday days …",2025-05-20T20:11:05Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044201?utm_medium=api&utm_source=25f3af84
GB,Telehandler Operator,Madigan Gill Ltd,"Cambridge, Cambridgeshire",29147.7,29147.7,29147.7,1,Trade & Construction Jobs,"CPCS Telehandler 360 Slew Operator Job in Cambridge CB24 Our specialist Trades & Labour team are seeking a CPCS card holding Telehandler 360 slew Operator for a job in Cambridge A Telehandler Operator must: Hold a CPCS card with 360 slew qualification Have all own PPE (personal protective equipment) Ideal candidates will have experience of working on large sites Be hard working, reliable and punctual Have good communication skills and be able to work alone, on your own initiative Please note Ma…",2025-05-20T20:11:05Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044199?utm_medium=api&utm_source=25f3af84
GB,Hoist Operator,Madigan Gill Ltd,"The City, Central London",35297.02,35297.02,35297.02,1,Trade & Construction Jobs,"Hoist Operator (With Fit To Work Medical Certifcate) Required in Central London Our specialist Trades & Labour team are seeking a CPCS card holding Hoist Operator with saftey medical for a job in Central London Each Hoist Operator must: * Hold a CPCS Card Medical Certificate * Have full PPE (Personal Protective Equipment - Hard Hat, boots, hi-vis, gloves & goggles) * Be hard working, reliable and punctual * Have good communication skills and be able to work alone on your own initiative or as pa…",2025-05-20T20:11:04Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044197?utm_medium=api&utm_source=25f3af84
GB,Forklift Operator,Madigan Gill Ltd,"Royston, Hertfordshire",36090.33,36090.33,36090.33,1,Trade & Construction Jobs,"Forklift Driver Required in Therfield, Royston Our specialist Trades & Labour team are seeking a CPCS card holding Competent Operator for a job in Therfield, Royston Each Forklift Driver must: * Hold a CPCS Card * Have full PPE (Personal Protective Equipment - Hard Hat, boots, hi-vis, gloves & goggles) * Be hard working, reliable and punctual * Have good communication skills and be able to work alone on your own initiative or as part of a team. Please note MadiganGill are an equal opportunities…",2025-05-20T20:11:04Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044195?utm_medium=api&utm_source=25f3af84
GB,Electrician,Madigan Gill Ltd,"Oxford, Oxfordshire",25.0,27.0,27.0,0,Trade & Construction Jobs,"MadiganGill are looking for an Electrician in Cowley near Oxford for 2-3 months starting Monday. Pay rate is £25-27 P/hr (Dependant Upon Experience) You must have the following, A Valid JIB or ECS Card and be fully qualified Full PPE Be punctual and reliable Days: Monday - Friday (Weekends available) Hours: 07:30 - 17:00 If interested please apply and we will call you back ASAP.",2025-05-20T20:11:03Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044192?utm_medium=api&utm_source=25f3af84
GB,Design Approver/Authoriser,Line Up Aviation,UK,91520.0,108160.0,108160.0,0,Engineering Jobs,"Our client has an opportunity for a Design Authoriser and Design Approver to join them on a contract basis until 31 st December 2025, located in Broughton, Flintshire. Design Authoriser 35 hours per week 60% onsite as a minimum £52 per hour via Umbrella, inside IR35 Design Approver 35 hours per week 60% onsite as a minimum £44-£50 per hour Umbrella, inside IR35 What you'll be doing: The job holder is responsible for leading design investigations and formulating technical solutions for a range o…",2025-05-20T20:11:01Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044190?utm_medium=api&utm_source=25f3af84
GB,Technical Services Engineer,Line Up Aviation,"Oxfordshire, South East England",44834.0,44834.0,44834.0,1,Engineering Jobs,"My client is offering an exciting opportunity for a highly motivated Technical Services Engineer. In this role, you will assist in coordinating aircraft maintenance and customer interactions, while also providing expert technical support to the shop floor and customers regarding aircraft-related technical issues. Your primary goal will be to ensure that maintenance on the A400M fleet is conducted in a safe and efficient environment. Role : Technical Services Engineer Location : Brize Norton, Ox…",2025-05-20T20:11:00Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044189?utm_medium=api&utm_source=25f3af84
GB,Stores Controller,Line Up Aviation,"Stevenage, Hertfordshire",49732.0,52540.0,52540.0,0,Manufacturing Jobs,"Our client has an opportunity for a Manufacturing Controller to join them on a contract basis for 12 months. The Manufacturing Controller role will involve issue, receipt and management of stores and inventory in a stores environment. Loading, control and monitoring of work packages in a manufacturing environment. Role : Manufacturing Controller Location : Stevenage, fully onsite Hours : 37 Hourly Rate : Between £23.91-£25.26 per hour via Umbrella, inside IR35 Clearance : BPSS required before s…",2025-05-20T20:11:00Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044188?utm_medium=api&utm_source=25f3af84
GB,Brand Design Assistant,Liverpool John Moores University,"Low Hill, Liverpool",23881.0,25733.0,25733.0,0,"PR, Advertising & Marketing Jobs","Liverpool John Moores University (LJMU) is a distinctive, unique institution, rooted in the Liverpool City Region and with a global presence. Our students and staff, past, present, and future, are the beating heart of our city and can be found in every corner of every industry and community. We couldn't exist anywhere else and have shaped the city in which we belong. Working with the people of Liverpool to improve lives and support communities is at the heart of why we were founded and why we e…",2025-05-20T20:10:59Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044180?utm_medium=api&utm_source=25f3af84
GB,Commercial Mortgage Administrator,LJ Recruitment,"The City, Central London",33000.0,42000.0,42000.0,0,Admin Jobs,"Commercial Mortgage Administrator My client in the specialist lending sector is seeking a Commercial Mortgage Administrator to join their London team on a permanent basis. A starting salary of up to £33,000 is on offer with a potential first-year OTE up to £42,000. They are looking for someone with 3-5 years' experience within a similar role who has mainly worked on main residence and BTL cases. Experience with commercial lenders would also be a bonus. The role will be hybrid, 4 days in the off…",2025-05-20T20:10:58Z,Hybrid,https://www.adzuna.co.uk/jobs/details/5208044171?utm_medium=api&utm_source=25f3af84
GB,Site Manager,Link IT Recruitment,"Leighton Buzzard, Bedfordshire",48000.0,55000.0,55000.0,0,Trade & Construction Jobs,"Site Manager - Structural & Architectural Steelwork Location: Leighton Buzzard Employment Type: Permanent Salary: £48,000 - £55,000 per annum (dependent on experience) Benefits: Company car and paid travel to site LRL are working with a leading structural and architectural steelwork specialist to recruit an experienced Site Manager. This is a permanent role based in Leighton Buzzard, offering a fantastic opportunity to lead key projects while working with a well-established team in the engineer…",2025-05-20T20:10:57Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044167?utm_medium=api&utm_source=25f3af84
GB,Behaviour Support Assistant,Leader Recruitment Group,"Ashington, Northumberland",28080.0,31200.0,31200.0,0,Teaching Jobs,"Leader Education are recruiting a Behaviour Support Assistant to work within a Social, Emotional and Mental Health (SEMH) school based in Ashington, Northumberland. The ideal candidate will have experience in working with young people with Social Emotional Mental Health (SEMH) needs and experience of supporting in a classroom environment as well as a genuine interest and commitment to helping them reach their full potential. At Leader Education, the normal working pattern is Monday to Friday 8:…",2025-05-20T20:10:54Z,Onsite,https://www.adzuna.co.uk/jobs/details/5208044063?utm_medium=api&utm_source=25f3af84
