creation_date,job_title,country,category,salary_min,salary_max,salary_predicted,description,work_mode,skills,salary_min_raw,salary_max_raw,salary_avg,year
2025-05-20 00:49:44+00:00,Alternance (Bac 5) - Data Science — H/F,FR,Emplois Soins de santé et infirmiers,,,0,Alternance (Bac 5) - Data Science — H/F Poste rattaché au Service Data Factory & Analytics (Direction Développement et Innovation). L'objectif principal est de poursuivre le développement de l’algorithme permettant d'automatiser le processus d'extraction d'informations pertinentes à partir de documents médicaux non structurés et d’évaluer les performances de cette solution. Tâches principales : • Compréhension des données médicales : familiarisation avec les différents types de comptes rendus m…,Onsite,r,,,,2025
2025-05-19 23:21:22+00:00,Data Analyst & Digital F/H (Apprentissage/Alternance),FR,Emplois Vente,,,0,"Description :L’ISCOD, spécialiste de la formation en Digital Learning, recherche pour une fédération française spécialisée de le sport, un Data analyst F/H en contrat d'apprentissage, pour préparer l’une de nos formations diplômantes reconnues par l'Etat de niveau 5 à niveau 7 (Bac2, Bachelor/Bac3 ou Mastère/Bac5).Choisissez l’alternance nouvelle génération avec l'ISCOD ! Missions :Participer à la gestion opérationnelle des campagnes CRM : rédaction des briefs, coordination des contenus et suiv…",Onsite,r,,,,2025
2025-05-19 21:59:27+00:00,Senior Data Engineer,FR,Unknown,,,0,"About the role: Working with Tanguy , our Head of Data (& co-founder), and Marie , our Junior Data Analyst, you will play a key role in the design, optimisation and maintenance of our data pipelines & infrastructures as a senior data engineer. Your role is crucial to support growth and realize WeWard’s ambitions. When you join the team in our Paris Office , you’ll be part of an adventure where every team member has autonomy and makes a significant impact. You’ll be involved in the company’s str…",Onsite,r,,,,2025
2025-05-19 21:58:38+00:00,[Luxe] | Cloud Data Analyst / Engineer (H/F) PARIS,FR,Unknown,,,0,"Pour le compte de l’un de nos clients, acteur majeur du secteur du luxe, vous rejoignez une équipe projet pour contribuer à la mise en place d’une “Analytics Data Platform”. Environnement technique : Cloud : Microsoft Azure, GCP Langages : SQL, Python, Spark Base de données : SQL Server, Oracle, MySQL, MongoDB Datamanagement : Fabric, Azure Data Factory / Databricks / Synapse / BigQuery Datavisualisation : Power BI, DAX Repository : GIT, Azure DevOps En tant que Data Analyst, vos missions princ…",Onsite,"azure, power bi, python, r, spark, sql",,,,2025
2025-05-19 21:56:20+00:00,Data Analyst F/H,FR,Unknown,,,0,"Informations générales MAIF Acteur majeur de l'assurance en France, MAIF défend une autre idée de l'économie et a développé un modèle mutualiste centré sur l'humain. Travailler chez MAIF, c'est rejoindre une entreprise qui place l'expérience de ses sociétaires et de ses salariés au cœur de ses actions. C'est évoluer dans un environnement serein qui permet d'être soi-même. Tout au long de votre parcours de candidature, nous vous garantissons une égalité de chance et de traitement, quel que soit …",Onsite,r,,,,2025
2025-05-19 21:53:26+00:00,Data Analyst Senior,FR,Unknown,,,0,"Visian , cabinet de conseil spécialisé en data et innovation, nous accompagnons depuis 7 ans de grands comptes dans leur transformation numérique. Passionnés de data, nous intervenons sur des projets à fort impact mêlant expertise technique et vision stratégique. Dans le cadre de notre croissance, nous recherchons un·e Data Analyst pour renforcer notre pôle Data.  Missions principales Collecte & structuration des données : Recueillir, nettoyer et structurer des données issues de sources hétérog…",Onsite,r,,,,2025
2025-05-19 21:52:06+00:00,Head of Digital CDD,FR,"Emplois RP, Publicité et Marketing",,,0,"INNOCEAN recrute un.e Directeur.trice digital dans le cadre d’un CDD de remplacement d’un congé maternité Vous êtes passionné·e par l’expérience utilisateur, les data, les parcours clients et la stratégie digitale ? Vous savez piloter des projets à fort impact et coordonner des expert·es ? Les missions : Vous êtes garant·e de la performance du parcours digital de nos clients et prospects. En lien direct avec les enjeux business, vous pilotez une stratégie digitale centrée sur l’utilisateur, ave…",Onsite,r,,,,2025
2025-05-19 21:51:27+00:00,Data analyst (F/H),FR,Unknown,,,0,"Le saviez-vous ? Créateur de l'hypermarché, Carrefour reste fidèle à ses racines tout en se réinventant pour permettre à chacun de mieux manger : plus sain, plus local, plus responsable. Leader mondial de la distribution, nous sommes engagés pour la diversité, la RSE et la transformation digitale, tout en créant un environnement de travail inclusif et stimulant. Nos atouts pour y parvenir ? Un réseau multi format, multi métiers avec des collaborateurs passionnés, qui s'engagent, pour réussir la…",Onsite,r,,,,2025
2025-05-19 21:49:43+00:00,Analytics Engineer / Ingénieur BI Avancé,FR,"Emplois RP, Publicité et Marketing",50000.0,60000.0,0,"En tant qu’éditeur de progiciel SaaS, nous recherchons un(e) ingénieur(e) décisionnel afin de nous accompagner dans le développement de la brique “Insight 360” de notre produit “TVMS - Transport & Visibility Management System”. A l’intersection entre l’ingénierie de données (Data Engineer) et l’analyse métier (Data Analyst), l’objectif est de prendre en charge de bout en bout la réalisation de Dashboard à intégrer à notre solution : de la participation à des ateliers de recueil des besoins clie…",Onsite,r,50000.0,60000.0,55000.0,2025
2025-05-19 21:47:36+00:00,Data analyst F/H - Alternance,FR,Unknown,,,0,"Le poste en quelques mots : Tu souhaites rejoindre une équipe passionnée, dynamique et ambitieuse ? Au sein de l’équipe Atos de Clermont-Ferrand , tu interviendras en tant que Data Analyst , notamment dans l’un de nos projets clients. Vos missions à nos côtés : Analyser les données et produire des dashboards à destination des utilisateurs publics et privés Participer à l’analyse des données et à la rédaction des spécifications fonctionnelles et techniques Intervenir dans le projet (méthodologie…",Onsite,r,,,,2025
2025-05-19 21:46:54+00:00,Stagiaire Data Analyse H/F,FR,Unknown,,,0,"Ermes, meilleure plateforme marketing Data et IA, cible une audience de grande qualité parmi 55 millions de profils pour les campagnes de ses clients, et met à leur disposition un outil automatisé, utilisable en self-service, pour leur création. Ermes est membre du groupe Redpill, qui concentre les meilleurs experts en technologie, création et design, data, marketing et media, pour accompagner les entreprises dans un monde en pleine transformation numérique. Le département Data de chez Ermes es…",Onsite,r,,,,2025
2025-05-19 21:45:41+00:00,Ingénieur Data Senior Data Calculation - H/F,FR,Emplois Fabrication,,,0,"Présentation de l'entreprise Acteur industriel responsable et innovant, EDF Renouvelables développe, construit et exploite des moyens de production d'énergies renouvelables et bas carbone ainsi que des solutions de flexibilité et de transport d'électricité. Grâce à l'ensemble de ses expertises, notre entreprise accompagne ses clients en leur proposant des offres sur mesure pour contribuer à la décarbonation et à la performance des systèmes électriques . Dans nos différentes géographies, nos équ…",Onsite,r,,,,2025
2025-05-19 21:45:39+00:00,[Luxe/Retail] | Consultant Data Analyst (H/F) PARIS,FR,Emplois Consultants,,,0,"Vous travaillerez en équipe au sein d’une prestigieuse maison de Luxe ou d’un acteur majeur du secteur du Retail. Vos missions, si vous les acceptez, seront les suivantes : • Définir, améliorer et analyser les KPI’s pertinents • Produire des analyses détaillées et qualitatives de l’activité opérationnelle • Formuler des recommandations et préparer des rapports et présentations de façon régulière à la direction afin d’établir des stratégies à court et à long terme et d’améliorer l’efficacité du …",Onsite,r,,,,2025
2025-05-19 21:43:02+00:00,Data analyst - AXA Santé et Collectives (F/H) - alternance,FR,Emplois Comptabilité et Finance,,,0,"Chez AXA, nous sommes persuadés que pour bien prendre soin de nos clients, nous devons commencer par bien prendre soin de nos collaborateurs. C’est pour cette raison que nous menons une politique RH engagée qui favorise la diversité, qui préserve l’équilibre vie privée-vie professionnelle et accélère le développement des compétences et des carrières. Ainsi, en rejoignant AXA France vous travaillerez dans une entreprise responsable, offrant une véritable culture d’expertise, accélérant le dévelo…",Onsite,r,,,,2025
2025-05-19 21:41:27+00:00,Data Analyst Environnement [Stage 4 mois minimum],FR,Unknown,12000.0,12000.0,0,"Tu rejoins notre équipe Data composée de 5 personnes, en tant que Stagiaire Data Analyst Environnement . L’équipe Data regroupe des data analysts, data engineers et data scientists, et fait partie du pôle Produit. Ton rôle est de nous aider à produire des données environnementales stratégiques de qualité, vendus ensuite à nos clients. Tu auras donc un impact direct sur la satisfaction client , même en tant que stagiaire ! iNex produit essentiellement des données géospatiales pour les industriel…",Onsite,r,1000.0,1000.0,12000.0,2025
2025-05-19 21:41:16+00:00,Ingénieur Data Senior Data Calculation - H/F,FR,Emplois Fabrication,,,0,"Présentation de l'entreprise Acteur industriel responsable et innovant, EDF Renouvelables développe, construit et exploite des moyens de production d'énergies renouvelables et bas carbone ainsi que des solutions de flexibilité et de transport d'électricité. Grâce à l'ensemble de ses expertises, notre entreprise accompagne ses clients en leur proposant des offres sur mesure pour contribuer à la décarbonation et à la performance des systèmes électriques . Dans nos différentes géographies, nos équ…",Onsite,r,,,,2025
2025-05-19 21:39:56+00:00,Lead Data Analyst - Product & Marketplace,FR,Unknown,,,0,"À propos de l'équipe Data ✨ L’équipe Data est au cœur de la prise de décision chez Ornikar. Son ambition : offrir une expérience personnalisée à nos utilisateur·rice·s, anticiper les besoins métiers, et construire des produits qui transforment l’apprentissage de la conduite et l’assurance.Structurée en trois pôles (Data Engineering, Data Science et Data Analyse), elle collabore étroitement avec les équipes Produit, Assurance, Growth & Marketplace pour maximiser son impact. Vos missions ⚙️ En ta…",Onsite,r,,,,2025
2025-05-19 21:37:08+00:00,Analyste Quantitatif Stress Test Credit / IFRS9 et Climat H/F - BNP Paribas - BNP Paribas,FR,Emplois Comptabilité et Finance,,,0,"Analyste Quantitatif Stress Test Credit / IFRS9 et Climat - Mérignac H/F Mission, équipe et environnement de travail, ça donne quoi? Au sein de la plateforme STFS, « Stress Testing Methodologies & Models » (STMM) est responsable des modèles et méthodologies pour le stress test des principaux drivers impactant P&L, liquidité et capital planning pour le Groupe BNP Paribas. L'équipe est aussi responsable de coordonner le développement et l'implémentation de modèles et méthodologies qui combinent d…",Onsite,r,,,,2025
2025-05-19 19:49:28+00:00,Alternance Data analyst - Semur-en-Auxois H/F,FR,Emplois Vente,,,0,"Description : L'ISCOD, spécialiste de la formation en Digital Learning, recherche pour une entreprise française spécialisée dans la collecte et le tri des déchets ainsi que les activités associées, un(e) Data analyst H/F en contrat d'apprentissage, pour préparer l'une de nos formations diplômantes reconnues par l'Etat de niveau 5 à niveau 7 (Bac2, Bachelor/Bac3 ou Mastère/Bac5). Choisissez l'alternance nouvelle génération avec l'ISCOD ! Missions : ? Analyse des données métiers, en particulier d…",Onsite,r,,,,2025
